X,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_2G,ANO_IN_GRAD,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
1656,2014,2564,10002,10028,2401,313449,1,2504009,25,2,25,2007,2008,0,0,1,1,1,33.8,54.1,27,B,C,A,D,F,C,D,A,D,D,A,A,A,A,A,25,B,A,B,C,A,B,C,E,E,A,6,5,5,6,6,5,6,6,6,6,5,5,6,5,5,5,6,5,5,4,5,5,5,7,6,4,4,5,5,5,5,7,5,5,5,5,5,5,5,6,5,5,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1658,2014,2564,10002,10028,2401,313449,1,2504009,25,2,22,2009,2010,1,0,0,1,1,49.5,49.1,49.6,A,C,A,E,D,B,C,A,A,A,A,A,D,A,A,25,B,D,B,G,A,E,C,E,H,A,4,4,3,4,4,4,6,6,6,5,3,4,3,3,5,6,5,5,5,4,4,4,5,8,8,1,1,4,4,3,5,4,5,5,1,1,1,3,1,6,4,3,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1659,2014,2564,10002,10028,2401,313449,1,2504009,25,2,37,2006,2007,1,0,0,1,1,41.6,37.2,43,A,A,A,B,A,A,A,B,C,E,A,A,D,A,A,25,A,A,A,G,A,D,E,A,E,F,6,6,6,6,5,6,6,6,6,6,5,6,5,3,6,6,6,6,4,4,6,5,6,6,6,7,7,4,5,4,6,4,3,6,4,4,5,5,7,6,4,4,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1660,2014,2564,10002,10028,2401,313449,1,2504009,25,2,24,2008,2009,0,0,1,1,1,44,37.5,46.1,A,B,A,A,A,B,D,A,B,B,A,A,B,A,C,25,D,A,C,K,A,E,E,E,H,C,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,6,6,7,6,1,1,6,6,3,6,6,1,3,1,1,1,1,1,6,3,1,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1661,2014,2564,10002,10028,2401,313449,1,2504009,25,2,29,2008,2009,1,0,0,1,1,60.8,56.7,62.2,A,A,A,A,D,B,C,B,A,A,H,A,E,A,A,25,A,A,G,C,B,B,B,A,H,F,5,5,5,5,5,5,5,6,6,5,4,4,4,4,3,6,5,5,4,2,5,4,5,5,5,3,1,5,4,3,5,5,2,2,3,3,3,1,3,5,5,2,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1663,2014,2564,10002,10028,2401,313449,1,2504009,25,2,22,2010,2011,1,0,0,1,1,46.2,68.1,38.9,A,C,B,D,D,B,D,F,E,B,A,A,D,A,A,25,B,A,A,G,A,C,B,E,H,F,4,3,3,5,5,5,5,5,5,5,4,4,5,8,4,5,5,5,5,8,4,3,5,4,3,3,7,7,4,3,4,5,3,5,4,4,4,5,8,5,3,2,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1664,2014,2564,10002,10028,2401,313449,1,2504009,25,2,22,2009,2010,1,0,0,1,1,51.4,59.7,48.6,A,A,A,E,D,B,D,B,B,A,A,A,B,C,A,25,B,A,B,A,A,C,B,A,E,F,5,5,5,6,6,5,6,6,5,6,6,6,5,5,6,6,6,6,6,4,5,4,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,3,3,6,5,5,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1665,2014,2564,10002,10028,2401,313449,1,2504009,25,2,24,2009,2010,1,0,0,1,1,43.3,58.1,38.4,A,A,A,C,D,B,C,A,B,A,A,E,F,A,A,25,A,A,B,C,B,E,B,A,E,A,6,4,6,6,6,5,6,6,6,6,5,5,5,4,4,5,6,6,6,4,5,5,5,4,5,5,5,4,4,4,6,5,3,5,4,5,4,4,4,5,4,4,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1666,2014,2564,10002,10028,2401,313449,1,2504009,25,2,21,2009,2010,1,0,0,1,1,54.3,59.5,52.6,A,C,A,D,D,B,E,C,B,A,A,F,B,A,A,25,B,A,B,C,A,E,D,A,H,C,4,3,6,4,3,6,6,6,6,4,1,1,4,5,6,3,6,4,4,1,4,1,3,1,1,1,1,6,4,1,3,6,7,7,7,7,7,7,7,6,7,7,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1667,2014,2564,10002,10028,2401,313449,1,2504009,25,2,23,2007,2008,0,0,1,1,1,58.4,72.1,53.8,A,A,A,E,B,B,E,B,E,D,A,F,F,A,A,25,A,A,B,C,A,D,D,D,E,F,6,6,5,6,6,5,6,6,6,5,6,6,6,5,5,6,6,6,5,4,5,5,6,7,6,1,1,6,6,6,6,6,3,6,5,6,6,6,1,6,5,5,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1668,2014,2564,10002,10028,2401,313449,1,2504009,25,2,22,2009,2010,0,0,1,1,1,72.9,73.8,72.6,A,C,A,C,B,B,C,A,C,B,A,A,C,A,A,25,B,A,D,A,A,E,E,A,E,F,6,5,6,5,6,6,6,6,6,6,5,5,5,5,5,6,6,6,5,6,5,4,6,7,7,7,7,4,6,6,6,5,5,6,5,7,7,3,3,6,3,3,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1669,2014,2564,10002,10028,2401,313449,1,2504009,25,2,25,2007,2010,0,0,1,1,1,45.5,86.5,31.8,A,C,A,C,E,B,D,C,B,A,A,A,A,A,A,25,B,A,A,C,A,B,B,A,H,A,6,3,5,5,6,6,6,6,6,6,5,6,5,6,5,5,6,5,4,3,5,5,5,6,5,1,1,2,5,5,6,2,1,3,1,1,1,3,4,6,1,1,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1670,2014,2564,10002,10028,2401,313449,1,2504009,25,2,23,2009,2010,0,0,1,1,1,33.5,60.4,24.5,A,B,A,B,B,B,E,A,A,A,A,C,E,A,A,25,A,A,B,C,B,E,E,C,E,F,4,4,4,5,5,6,6,5,5,5,4,4,4,4,5,6,6,6,2,1,4,3,4,2,5,1,1,5,5,3,5,5,2,5,3,2,2,3,3,6,2,3,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1671,2014,2564,10002,10028,2401,313449,1,2504009,25,2,26,2007,2010,1,0,0,1,1,45.8,69.3,37.9,A,C,A,B,B,B,F,B,B,A,A,F,E,A,A,25,A,A,B,C,A,E,E,A,E,F,6,6,5,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,5,6,6,6,5,6,5,5,6,6,6,5,6,5,6,6,5,5,6,6,6,6,6,,,,,,,,,,,,,,NA,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1672,2014,2564,10002,10028,1401,318388,1,2504009,25,2,20,2010,2011,1,1,0,1,1,40.9,44.1,39.8,A,A,A,B,B,B,D,A,C,A,A,A,B,A,A,25,A,A,B,C,B,D,C,A,E,E,6,6,6,4,6,6,5,6,5,6,5,5,6,5,6,6,5,6,5,4,5,4,4,7,7,1,5,5,6,5,5,5,4,6,6,5,5,6,6,5,4,5,,,,,,,,,,,,,,Física (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1673,2014,2564,10002,10028,1401,318388,1,2504009,25,2,21,2008,2011,1,1,0,1,1,39.8,54.2,35,A,C,A,B,B,B,D,A,B,A,A,F,B,A,A,25,A,A,A,E,A,D,D,E,E,C,2,7,6,3,3,1,6,5,6,6,3,3,6,5,2,5,1,6,2,7,5,3,4,7,6,1,1,2,6,4,4,6,6,4,3,3,3,2,1,6,4,2,,,,,,,,,,,,,,Física (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1674,2014,2564,10002,10028,1401,318388,1,2504009,25,2,22,2009,2010,1,1,0,1,1,31.6,78.2,16.1,A,C,A,B,D,B,E,A,B,A,A,A,D,A,D,25,A,A,B,K,B,A,D,D,H,A,5,5,4,4,6,6,6,6,4,4,4,4,5,4,4,4,5,4,4,2,4,4,4,7,7,8,5,3,5,4,5,5,5,4,5,4,5,4,8,5,2,5,,,,,,,,,,,,,,Física (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1675,2014,2564,10002,10028,1401,318388,1,2504009,25,2,22,2009,2010,1,1,0,1,1,39.2,46.7,36.7,A,C,A,C,C,B,E,B,A,A,A,A,B,A,A,25,B,A,A,C,B,B,E,E,E,F,6,6,5,5,6,4,6,4,4,6,5,5,5,1,6,6,5,5,5,8,4,4,5,7,7,6,7,1,5,5,5,5,5,6,5,5,4,3,8,8,8,6,,,,,,,,,,,,,,Física (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1676,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,22,2008,2009,1,1,0,1,1,42.9,65.8,35.2,A,A,A,C,E,B,D,B,B,A,A,A,D,A,A,25,A,A,B,C,A,C,B,E,B,A,6,6,5,5,6,5,5,4,4,4,4,4,4,3,2,5,4,5,4,3,2,1,4,2,4,1,1,2,4,4,4,5,3,4,5,3,3,3,1,3,2,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1677,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,23,2008,2014,1,1,0,1,1,45.5,41.3,46.9,A,A,A,A,E,B,D,B,B,A,A,A,B,A,A,25,A,A,B,C,A,B,D,E,H,A,6,6,4,5,5,5,5,5,5,5,4,4,3,5,5,6,4,4,2,2,4,2,4,2,6,3,3,5,5,5,5,5,5,5,5,3,3,4,8,5,5,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1678,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,24,2006,2009,1,1,0,1,1,44,39.9,45.4,A,B,A,B,E,B,C,B,B,A,A,C,D,A,A,25,B,A,B,C,A,C,E,C,B,F,6,6,6,5,6,6,5,5,5,6,6,6,5,5,5,6,4,4,3,2,6,5,5,4,6,7,2,6,6,6,6,6,6,6,6,5,5,6,7,6,4,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1679,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,22,2009,2010,1,1,0,1,1,39.5,56.7,33.8,A,C,A,B,C,B,D,A,B,A,A,A,F,A,D,25,A,A,F,C,A,B,D,A,A,C,6,6,5,6,6,6,6,5,6,5,5,5,6,4,6,6,5,5,6,4,5,5,6,8,6,4,4,5,5,5,5,6,4,5,4,4,5,5,2,5,4,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1680,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,23,2008,2010,1,1,0,1,1,43.9,57.8,39.3,A,B,A,A,A,B,E,A,A,A,A,F,A,A,A,25,A,A,B,G,B,B,C,E,H,C,6,3,5,6,6,6,5,6,5,5,4,4,3,3,4,5,3,3,3,3,3,4,4,7,7,8,8,4,3,3,3,4,4,4,4,4,4,4,3,4,4,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1682,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,23,2008,2009,1,1,0,1,1,45.6,69.4,37.7,A,A,A,B,C,A,A,D,B,A,A,A,B,A,D,35,B,A,D,A,A,B,B,E,H,I,6,1,2,5,6,6,6,6,6,6,6,4,3,4,6,2,6,6,6,6,3,3,5,7,6,6,1,5,5,8,3,4,6,6,2,3,2,3,1,6,6,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1683,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,23,2008,2012,1,1,0,1,1,64.5,82.6,58.5,A,A,A,F,E,A,A,A,B,A,A,A,D,A,A,25,B,A,B,C,A,E,E,A,B,F,5,3,2,2,4,4,6,6,6,4,4,4,4,3,2,5,5,5,5,4,3,3,5,7,7,5,5,1,4,4,4,5,4,5,5,4,3,4,2,5,5,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1684,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,25,2007,2012,1,1,0,1,1,39.4,60.7,32.3,A,A,A,A,E,B,C,B,B,A,A,F,D,A,A,25,A,A,A,C,A,C,C,A,C,A,5,5,5,6,6,5,5,5,5,5,5,5,5,4,4,5,5,6,6,5,5,5,5,5,5,5,5,6,6,5,5,6,6,6,6,6,6,6,5,5,6,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1685,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,22,2009,2010,1,1,0,1,1,40.1,85.3,25,A,A,A,D,D,B,E,C,B,A,A,A,D,A,A,25,D,A,B,A,B,B,C,E,H,C,4,6,4,5,6,6,6,3,6,3,5,2,4,2,3,6,6,1,6,8,6,6,6,7,1,6,6,2,5,5,5,6,6,6,6,3,3,3,1,6,1,2,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1686,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,23,2007,2014,1,1,0,1,1,36,29.2,38.3,A,B,A,D,D,B,E,D,B,A,A,A,A,A,A,25,E,A,A,C,A,B,B,A,A,F,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1687,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,27,2009,2013,1,1,0,1,1,27.1,26.7,27.2,B,A,A,B,B,C,B,A,A,A,H,F,F,A,D,25,A,A,B,C,B,C,B,A,C,F,6,7,6,6,8,6,6,6,6,8,7,6,6,4,8,6,6,4,6,8,3,4,5,8,5,2,4,7,4,3,1,6,4,6,4,4,4,6,4,6,4,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1688,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,23,2008,2009,1,1,0,1,1,27.1,53.5,18.3,A,A,A,D,D,D,C,A,B,A,A,C,A,A,A,25,B,A,B,C,A,B,C,E,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,4,6,5,6,5,6,4,4,4,4,5,5,5,5,5,5,5,5,5,6,5,5,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1689,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,24,2007,2013,1,1,0,1,1,40.2,70.6,30,A,A,A,B,E,B,F,C,B,A,A,C,D,A,A,25,B,A,B,C,A,C,C,A,F,F,5,5,4,4,5,6,6,6,6,5,5,5,5,3,3,6,4,5,4,5,4,4,4,8,6,3,3,5,5,5,6,6,6,6,6,3,4,5,6,6,4,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1690,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,25,2007,2009,1,1,0,1,1,40.6,61.1,33.8,A,A,A,B,B,B,B,A,B,B,A,A,A,A,A,25,A,A,B,C,B,C,B,E,H,C,3,3,4,6,6,5,5,5,6,6,5,5,5,4,3,5,4,5,5,5,5,2,4,8,8,8,8,4,6,3,4,6,5,6,5,4,4,5,4,5,5,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1691,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,22,2009,2010,1,1,0,1,1,40.2,70.6,30,A,C,A,D,D,B,D,A,A,A,H,E,A,A,D,25,A,A,B,D,A,C,D,E,E,F,6,6,5,6,6,6,6,6,6,5,5,6,5,5,5,6,6,6,5,5,4,5,6,6,6,5,6,5,5,5,6,6,5,6,6,6,6,6,6,6,5,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1692,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,23,2008,2013,1,1,0,1,1,52.4,64,48.5,A,A,A,B,D,D,D,B,B,A,A,A,D,A,A,25,B,A,B,A,B,B,D,E,A,F,5,5,5,6,5,6,5,6,5,5,3,5,5,3,5,6,3,3,4,5,3,3,5,5,5,4,4,4,6,4,5,5,3,5,4,3,1,2,3,4,4,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1693,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,21,2009,2010,1,1,0,1,1,53.2,70.2,47.5,A,C,A,D,E,D,D,B,B,A,A,A,D,A,A,25,B,A,B,C,A,B,D,E,A,A,4,3,3,4,4,4,4,2,2,3,3,2,3,3,4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,5,4,3,3,4,4,2,4,1,2,1,5,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
1694,2014,2564,10002,10028,6306,1106561,1,2516300,25,2,25,2007,2010,1,1,0,1,1,35.7,53.7,29.7,B,C,A,B,D,C,B,A,B,A,A,F,F,A,A,25,A,A,B,C,A,A,D,A,H,F,4,4,5,4,5,6,5,5,4,3,4,4,5,3,3,4,6,5,5,4,2,1,3,8,8,2,1,2,5,5,5,3,5,6,6,2,4,6,5,5,3,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
